ResponseId,Q8_1Fa_1,Q8_2Kn_1,Q9_1Ge,Q9_2Age,Q9_3Em,Q9_5Ch,Q9_6Ed,Q9_7In,Q9_8He,Q9_9Po,region
R_3K3WLkTEZgFB31J,1,1,Female,1984,Working full-time,1,Bachelor’s degree,"$125,000 - $190,000 per year",Good,27406,South
R_7LCnYZmCMlZ1rv9,5,5,Male,1996,Working full-time,1,Master's degree,"$100,000 - $124,999 per year",Very good,27604,South
R_7TReYBPQrFB5daF,3,3,Male,1985,A homemaker or stay-at-home parent,2,Bachelor’s degree,"$100,000 - $124,999 per year",Very good,27104,South
R_7dsxTDJShpBCBwn,2,2,Male,1987,Working full-time,1,Bachelor’s degree,"$25,000 - $49,999 per year",Good,33712,South
R_11j4RWE0xOYTMzv,3,2,Female,1950,Retired,0,Bachelor’s degree,"$75,000 - $99,999 per year",Very good,34219,South
R_3BeC85pn442wHUC,1,2,Female,1973,Working part-time,0,Vocational or similar,"$45,000 - $74,999 per year",Good,37321,South
R_7lMshUtSme3BT0V,3,3,Male,1981,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,19422,Northeast
R_6irGdhY2lmrWZN6,1,1,Female,1963,Retired,0,Vocational or similar,"$25,000 - $49,999 per year",Very bad,49544,Midwest
R_1TpdXgT5V0GrM3B,2,1,Female,1969,A homemaker or stay-at-home parent,1,Bachelor’s degree,"$45,000 - $74,999 per year",Moderate ,38017,South
R_3wJCKPZlvPG98Ot,5,3,Female,1961,Working full-time,0,Vocational or similar,"$75,000 - $99,999 per year",Moderate ,77011,South
R_1OBzYV3WumIUqL7,2,1,Male,1981,Working full-time,1,Bachelor’s degree,"$25,000 - $49,999 per year",Good,78109,South
R_77WI3sl7fvwk84S,1,1,Male,1959,Working full-time,0,Vocational or similar,"$75,000 - $99,999 per year",Good,91911,West
R_3vt5W1AuaQfaP0B,4,3,Female,1973,Working part-time,0,Vocational or similar,"Less than $25,000 per year",Good,84067,West
R_5SJlkvHskmEwzjf,1,1,Male,1942,Retired,0,Master's degree,"$25,000 - $49,999 per year",Very good,46728,Midwest
R_3FbmcduSWF0xz4G,2,2,Male,1963,Retired,0,Secondary school,"Less than $25,000 per year",Moderate ,32348,South
R_7WTFpD2CdxT7OjP,2,2,,,Unemployed and looking for work,0,Bachelor’s degree,Prefer not to say,Good,,
R_5RhentY8fX76cbn,2,1,Male,1999,Working part-time,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,30088,South
R_5ivakyndjS2YP4d,2,1,Female,1991,A homemaker or stay-at-home parent,0,Bachelor’s degree,"$25,000 - $49,999 per year",Moderate ,29615,South
R_62Mux3l5VxEN46Q,2,2,Female,1965,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Moderate ,33019,South
R_7iqSg9r3YMuOvJT,4,3,Female,1994,Working full-time,1,Bachelor’s degree,"$25,000 - $49,999 per year",Good,10012,Northeast
R_7ivuy0JC2yLBQvT,3,3,Male,1994,Working full-time,0,Bachelor’s degree,"Less than $25,000 per year",Good,77469,South
R_3CgAQOiNoKGZklE,2,1,Male,1971,Working full-time,0,Master's degree,"$75,000 - $99,999 per year",Good,45701,Midwest
R_6lG71B54AO71Ifn,5,5,Male,2000,Working full-time,0,Bachelor’s degree,"$25,000 - $49,999 per year",Very good,90012,West
R_6KCsoYncohiNr0O,4,4,Male,1995,Working full-time,1,Bachelor’s degree,"$45,000 - $74,999 per year",Good,92019,West
R_1aXZZG0AXCl5ITT,1,1,Female,1959,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Good,52336,Midwest
R_1Jypw8o7iQR0ni9,2,2,Female,1962,Retired,0,Vocational or similar,"$100,000 - $124,999 per year",Moderate ,33755,South
R_18wS1MeolzjB3Q5,3,3,Male,1997,Working full-time,0,Bachelor’s degree,Prefer not to say,Prefer not to say,,
R_5O1hCCXvB7YFMbP,5,4,Female,1977,A homemaker or stay-at-home parent,2,Vocational or similar,"$25,000 - $49,999 per year",Very good,45385,Midwest
R_5z8DMi9Ld4UOtkm,5,6,Female,1999,Working full-time,0,Bachelor’s degree,"$45,000 - $74,999 per year",Good,10012,Northeast
R_5zhwkkbDRbnEJ5V,5,5,Female,1976,Working full-time,0,Vocational or similar,"$25,000 - $49,999 per year",Moderate ,14904,Northeast
R_1Ybkh2c2gIy9Dgp,3,2,Male,1984,Working full-time,0,Bachelor’s degree,"$125,000 - $190,000 per year",Very good,32579,South
R_60jW33wydaPII8x,3,2,Female,1963,Unemployed and looking for work,0,Secondary school,"$25,000 - $49,999 per year",Moderate ,05401,Northeast
R_3rVDRxmOb2nZMVK,5,3,Female,1960,Working full-time,0,Vocational or similar,"$125,000 - $190,000 per year",Good,20906,South
R_7PuivOvQz9qB0ry,7,7,Male,1988,Working part-time,1,Master's degree,"$45,000 - $74,999 per year",Good,63130,Midwest
R_71T4a23Dhsa4A3S,3,3,Female,1983,A homemaker or stay-at-home parent,More than 3,Bachelor’s degree,"More than $190,000 per year",Moderate ,19342,Northeast
R_7hS7z9dYWQSbph8,3,2,Female,1977,Working full-time,0,Secondary school,"$100,000 - $124,999 per year",Very good,31305,South
R_6ilKte1jeNTcfWg,4,4,Female,1969,Other,0,Bachelor’s degree,"$25,000 - $49,999 per year",Good,60044,Midwest
R_7ri5BrhArpfMxiu,2,2,Male,1981,Working full-time,0,Bachelor’s degree,"Less than $25,000 per year",Good,42071,South
R_7ltwXNyNw9Vud3o,2,2,Male,1959,Working part-time,0,Secondary school,"$100,000 - $124,999 per year",Moderate ,70005,South
R_3GEjuZ2RkdCBUn7,1,1,Male,,Working full-time,0,Primary school,"$25,000 - $49,999 per year",Bad,,
R_3SUER5i3AKtRr57,1,1,Female,1988,A homemaker or stay-at-home parent,2,Bachelor’s degree,"$75,000 - $99,999 per year",Good,,
R_3IiJSCit2InmlAd,4,4,Female,1988,A homemaker or stay-at-home parent,3,Bachelor’s degree,"$75,000 - $99,999 per year",Good,29569,South
R_6WvthHYAxQB8LC4,2,1,Female,1972,Working full-time,0,Bachelor’s degree,"$75,000 - $99,999 per year",Moderate ,72143,South
